name,category,subcategory,brand,description,image_url,tags,status
"Mbajtese “Square” furcash katrore plastike, ngjyre kafe, 7  X 7 X 10cm",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344422/nearbuy/products/mbajtese__square__furcash_katrore_plastike__n_5803.png,ndertim,active
"Mbajtese “Bella” sapuni ovale plastike, ngjyre e bardhe, 13 X 9 X 2.5cm",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344429/nearbuy/products/mbajtese__bella__sapuni_ovale_plastike__ngjyr_5804.png,ndertim,active
"Mbajtese furcash “Coliseum” rrethore plastike, ngjyre antrasit, Ø7.8 X 12cm",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344434/nearbuy/products/mbajtese_furcash__coliseum__rrethore_plastike_5805.png,ndertim,active
Galixhant kasete wc dalje 1/2”,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344441/nearbuy/products/galixhant_kasete_wc_dalje_1_2__5806.jpg,ndertim,active
Tub shkarkimi lavatrice 1.5M,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344447/nearbuy/products/tub_shkarkimi_lavatrice_1_5m_5807.jpg,ndertim,active
Tub furnizimi lavatrice 1.5M,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344453/nearbuy/products/tub_furnizimi_lavatrice_1_5m_5808.jpg,ndertim,active
"Mentesha kapaku tualeti me permasa te rregulluyeshme, material plastik – NK01274",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344458/nearbuy/products/mentesha_kapaku_tualeti_me_permasa_te_rregull_5809.png,ndertim,active
"Mentesha kapaku tualeti, material plastik, te bardha – NK00316",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344464/nearbuy/products/mentesha_kapaku_tualeti__material_plastik__te_5810.png,ndertim,active
Izolues I bardhe kundra ujit 12mm x 12m,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344471/nearbuy/products/izolues_i_bardhe_kundra_ujit_12mm_x_12m_5811.png,ndertim,active
Teflon 12Mx12MMx0.1MM,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344478/nearbuy/products/teflon_12mx12mmx0_1mm_5812.jpg,ndertim,active
Pompe Centrifugale 3″ CBM303 / 2.20 Kw 17 m 1000 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344484/nearbuy/products/pompe_centrifugale_3__cbm303___2_20_kw_17_m_1_5813.jpg,ndertim,active
Pompe Centrifugale 3″ CBM203 / 1.50 Kw 16 m 900 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344489/nearbuy/products/pompe_centrifugale_3__cbm203___1_50_kw_16_m_9_5814.jpg,ndertim,active
Pompe Thithje APM150 / 1.10 Kw 46 m 20 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344495/nearbuy/products/pompe_thithje_apm150___1_10_kw_46_m_20_l_min_5815.webp,ndertim,active
2CM25/160B – Pompe Centrifugale me dy helika 2CM25/160B – 1.5 Kw 58 m 160 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344501/nearbuy/products/2cm25_160b___pompe_centrifugale_me_dy_helika__5816.png,ndertim,active
2CM25/160C – Pompe Centrifugale me dy helika 2CM25/160C – 1.1 Kw 51 m 160 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344507/nearbuy/products/2cm25_160c___pompe_centrifugale_me_dy_helika__5817.png,ndertim,active
"Pompe ushqimore NOVAX 40-M 1.2HP, 110lt/min, H15m, diam 40mm, per cdo lloj lengu (jo-vaj)",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344513/nearbuy/products/pompe_ushqimore_novax_40_m_1_2hp__110lt_min___5818.jpg,ndertim,active
"Motor nafte LA178F, 296 cc, 5.4 HP me kiavete",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344519/nearbuy/products/motor_nafte_la178f__296_cc__5_4_hp_me_kiavete_5819.jpg,ndertim,active
"Pompe ushqimore NOVAX 30-B, 1000W, 1,20HP, 85l/min, H10m, diam 30mm, Per lengje dhe vajra deri ne 95°C",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344524/nearbuy/products/pompe_ushqimore_novax_30_b__1000w__1_20hp__85_5820.jpg,ndertim,active
SP-50 – Motorr per GEP201,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344531/nearbuy/products/sp_50___motorr_per_gep201_5821.png,ndertim,active
"Motor nafte LA170F, 211 cc, 4.2 HP me kiavete",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344537/nearbuy/products/motor_nafte_la170f__211_cc__4_2_hp_me_kiavete_5822.jpg,ndertim,active
Pompe Ushqimore PM25 / 0.75 Kw 19 m 55 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344542/nearbuy/products/pompe_ushqimore_pm25___0_75_kw_19_m_55_l_min_5823.jpg,ndertim,active
Pompe Thithje APM100 / 0.75 Kw 30 m 15 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344548/nearbuy/products/pompe_thithje_apm100___0_75_kw_30_m_15_l_min_5824.jpg,ndertim,active
Pompe Centrifugale CM35 / 1.15 Kw 36 m 125 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344553/nearbuy/products/pompe_centrifugale_cm35___1_15_kw_36_m_125_l__5825.jpg,ndertim,active
Pompe Centrifugale me shume helika RSM5 / 1.1 Kw 60 m 90 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344559/nearbuy/products/pompe_centrifugale_me_shume_helika_rsm5___1_1_5826.jpg,ndertim,active
"Pompe zhytese per ujra te ndotur 2200 W / 3.0 HP, hedhja 13M / 38M3/Hn",Ndërtim,Vegla Dore,3M,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344565/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_2200_w___3_0_5827.jpg,ndertim,active
Pompe Presioni CAM130 / 1.0 Kw 47 m 60 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344570/nearbuy/products/pompe_presioni_cam130___1_0_kw_47_m_60_l_min_5828.jpg,ndertim,active
"Pompe ushqimore NOVAX 25-B, 660W, 0.90HP, 45lt/min, H10m, diam 25mm, per lengje deri 95°C",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344576/nearbuy/products/pompe_ushqimore_novax_25_b__660w__0_90hp__45l_5829.jpg,ndertim,active
Pompe Centrifugale me shume helika RSM4 / 0.75 Kw 45 m 90 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344581/nearbuy/products/pompe_centrifugale_me_shume_helika_rsm4___0_7_5830.jpg,ndertim,active
TFE1000/S – Pompe Zhytese per ujera te ndotur TFE1000/S – 1.0 Kw 11 m 240 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344587/nearbuy/products/tfe1000_s___pompe_zhytese_per_ujera_te_ndotur_5831.jpg,ndertim,active
Pompe Zhytese Inoxi per ujra te pista SVX1000/ 1.1 Kw 10 m 110 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344592/nearbuy/products/pompe_zhytese_inoxi_per_ujra_te_pista_svx1000_5832.webp,ndertim,active
Pompe Zhytese Inoxi per ujra te pasterta SDX1100/ 1.0 Kw 9 m 280 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344597/nearbuy/products/pompe_zhytese_inoxi_per_ujra_te_pasterta_sdx1_5833.webp,ndertim,active
Pompe Ushqimore PM20 / 0.37 Kw 14 m 25 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344604/nearbuy/products/pompe_ushqimore_pm20___0_37_kw_14_m_25_l_min_5834.webp,ndertim,active
"Pompe Presioni 1500W, Hedhja 60m, Prurja 125 Lt/min – JP150068",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344611/nearbuy/products/pompe_presioni_1500w__hedhja_60m__prurja_125__5835.jpg,ndertim,active
"Motor benzine LT270, 270 cc, 9.0 HP me kiavete",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344616/nearbuy/products/motor_benzine_lt270__270_cc__9_0_hp_me_kiavet_5836.jpg,ndertim,active
"Pompe ushqimore ROVER 30 CE 1HP, 75lt/min, H20m, diam 30mm,    Per cdo lloj lengu (jo-vaj)",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344622/nearbuy/products/pompe_ushqimore_rover_30_ce_1hp__75lt_min__h2_5837.jpg,ndertim,active
Pompe Zhytese Inoxi per ujra te pista SVX550/ 0.55 Kw 7 m 180 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344627/nearbuy/products/pompe_zhytese_inoxi_per_ujra_te_pista_svx550__5838.jpg,ndertim,active
Pompe Presioni CAM100 / 1.00 Hp 0.75 Kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344633/nearbuy/products/pompe_presioni_cam100___1_00_hp_0_75_kw_5839.jpg,ndertim,active
"Pompe Zhytese per Ujra te ndotur 1500 W (2.0 Hp), hedhja 14.5m, prurja 20 m3/h",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344638/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_1500_w__2_0__5840.jpg,ndertim,active
"Pompe vaditje 3″, 3 HP, 800 l/min, 15 m – MHF22001",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344645/nearbuy/products/pompe_vaditje_3___3_hp__800_l_min__15_m___mhf_5841.jpg,ndertim,active
Pompe Presioni Inoxi CAM80 / 0.60 Kw 38 m 50 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344650/nearbuy/products/pompe_presioni_inoxi_cam80___0_60_kw_38_m_50__5842.jpg,ndertim,active
CM32/BR – Pompe Centrifugale CM32 /BR – 0.75 Kw 29 m 125 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344656/nearbuy/products/cm32_br___pompe_centrifugale_cm32__br___0_75__5843.jpg,ndertim,active
01 – Motorr HS 123 cm 1.95KW,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344662/nearbuy/products/01___motorr_hs_123_cm_1_95kw_5844.png,ndertim,active
Pompe zhytese inoxi 1000watt 40m 6500 L/H,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344668/nearbuy/products/pompe_zhytese_inoxi_1000watt_40m_6500_l_h_5845.jpg,ndertim,active
Pompe Presioni 1.5 KW Watt,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344675/nearbuy/products/pompe_presioni_1_5_kw_watt_5846.jpg,ndertim,active
"Pompe Presioni 1.1 KW Watt, lartesia hedhjes  55m, prurja 80 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344681/nearbuy/products/pompe_presioni_1_1_kw_watt__lartesia_hedhjes__5847.jpg,ndertim,active
"Pompe Zhytese per Ujra te ndotur 1100 W (1.5 Hp), hedhja 15 m, prurja 22 m3/h",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344686/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_1100_w__1_5__5848.jpg,ndertim,active
SP-B25 – Motorr per GLM141181,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344692/nearbuy/products/sp_b25___motorr_per_glm141181_5849.png,ndertim,active
Pompe Zhytese Inoxi per ujra te pasterta SDX400/ 0.4 Kw 7 m 110 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344698/nearbuy/products/pompe_zhytese_inoxi_per_ujra_te_pasterta_sdx4_5850.jpg,ndertim,active
Pompe Presioni CAM40 / 0.60 Kw 38 m 50 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344703/nearbuy/products/pompe_presioni_cam40___0_60_kw_38_m_50_l_min_5851.jpg,ndertim,active
Pompe Centrifugale CM22 / 0.37 Kw 20 m 100 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344710/nearbuy/products/pompe_centrifugale_cm22___0_37_kw_20_m_100_l__5852.webp,ndertim,active
"Pompe Centrifugale 1500 Watt, lartesia hedhjes 41 m, prurja 120 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344715/nearbuy/products/pompe_centrifugale_1500_watt__lartesia_hedhje_5853.jpg,ndertim,active
"CE – Pompe ushqimore ROVER 25, 590Wm 0.8HP, 40lt/min, H25m, diam 25mm, per lengje (jo-vaj)",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344721/nearbuy/products/ce___pompe_ushqimore_rover_25__590wm_0_8hp__4_5854.png,ndertim,active
"Pompe vaditje 2″, 2 HP, 450 l/min, 18 m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344727/nearbuy/products/pompe_vaditje_2___2_hp__450_l_min__18_m_5855.jpg,ndertim,active
TSN300/S – Pompe Zhytese per ujra te paster TSN300 /S – 0.3 Kw 6.5 m 90 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344734/nearbuy/products/tsn300_s___pompe_zhytese_per_ujra_te_paster_t_5856.webp,ndertim,active
Pompe Zhytese per ujra te ndotur SVC900 / 0.9 Kw 9 m 230 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344739/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_svc900___0_9_5857.jpg,ndertim,active
"Pompe Zhytese per Ujra te ndotur 750 W, hedhja 13 m, prurja 18 m3/h",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344744/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_750_w__hedhj_5858.jpg,ndertim,active
"Pompe Centrifugale 750 Wat, hedhja 38 m, prurja 120 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344749/nearbuy/products/pompe_centrifugale_750_wat__hedhja_38_m__prur_5859.png,ndertim,active
"4FRM408-K – Pompe Zhytese 550 W, thellesia max 84 m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344755/nearbuy/products/4frm408_k___pompe_zhytese_550_w__thellesia_ma_5860.jpg,ndertim,active
Pompe Zhytese per ujra te paster SDC550G / 0.55 Kw 8 m 165 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344760/nearbuy/products/pompe_zhytese_per_ujra_te_paster_sdc550g___0__5861.jpg,ndertim,active
"Pompe zhytese per ujra te pista Inox 1300W, 25.000lt/h, hedhja 11m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344767/nearbuy/products/pompe_zhytese_per_ujra_te_pista_inox_1300w__2_5862.png,ndertim,active
Pompe thithje automatike me depozite,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344773/nearbuy/products/pompe_thithje_automatike_me_depozite_5863.png,ndertim,active
SP-1 – Motorr per GWP102,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344779/nearbuy/products/sp_1___motorr_per_gwp102_5864.png,ndertim,active
Pompe Zhytese per ujra te paster SDC300 / 0.3 Kw 7 m 100 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344785/nearbuy/products/pompe_zhytese_per_ujra_te_paster_sdc300___0_3_5865.jpg,ndertim,active
Pompe Zhytese per ujra te ndotur SVC400 / 0.4 Kw 7 m 140 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344790/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_svc400___0_4_5866.jpg,ndertim,active
"Pompe Centrifugale 750 Wat, hedhja 30 m, prurja 100 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344795/nearbuy/products/pompe_centrifugale_750_wat__hedhja_30_m__prur_5867.png,ndertim,active
Pompe Zhytese per ujra te paster 750 W Hedhja 32m,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344801/nearbuy/products/pompe_zhytese_per_ujra_te_paster_750_w_hedhja_5868.jpg,ndertim,active
"Pompe zhytese per ujra te pista 1100W Inox, Lt/H : 16,500, H10.5m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344808/nearbuy/products/pompe_zhytese_per_ujra_te_pista_1100w_inox__l_5869.jpg,ndertim,active
"Pompe zhytese per ujra te paster Inox 550W, Lt/H : 8,500, H7.5m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344814/nearbuy/products/pompe_zhytese_per_ujra_te_paster_inox_550w__l_5870.jpg,ndertim,active
Pompe presioni me koke inoxi 750W / 40M,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344820/nearbuy/products/pompe_presioni_me_koke_inoxi_750w___40m_5871.png,ndertim,active
"Motorr benzine Honda WX-168F, 196 cc, 6.5 HP, me kiavete",Ndërtim,Vegla Dore,Honda,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344826/nearbuy/products/motorr_benzine_honda_wx_168f__196_cc__6_5_hp__5872.jpg,ndertim,active
"Pompe presioni Inox 0.8 KW ,46m, prurja 50 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344831/nearbuy/products/pompe_presioni_inox_0_8_kw__46m__prurja_50_lt_5873.jpg,ndertim,active
"Pompe Presioni e shkurter 750 Watt, lartesia hedhjes 34m, prurja 70 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344837/nearbuy/products/pompe_presioni_e_shkurter_750_watt__lartesia__5874.png,ndertim,active
"Pompe Presioni 750 Watt, lartesia hedhjes 40m, prurja 50 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344844/nearbuy/products/pompe_presioni_750_watt__lartesia_hedhjes_40m_5875.jpg,ndertim,active
Pompe Centrifugale 550 W / Lartesi 25 M /Prurje 105L/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344850/nearbuy/products/pompe_centrifugale_550_w___lartesi_25_m__prur_5876.jpg,ndertim,active
"Pompe Zhytese per Ujra te Paster 550W (0.75 HP), Hedhja 25m, Prurja 117 Lt/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344856/nearbuy/products/pompe_zhytese_per_ujra_te_paster_550w__0_75_h_5877.jpg,ndertim,active
"Pompe zhytese per ujra te paster 750W/1.0 Hp,  hedhja max 30m, prurja max 110Lt/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344861/nearbuy/products/pompe_zhytese_per_ujra_te_paster_750w_1_0_hp__5878.jpg,ndertim,active
"Pompe Volumetrike 750W, hedhja 45 m, prurja 53 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344867/nearbuy/products/pompe_volumetrike_750w__hedhja_45_m__prurja_5_5879.jpg,ndertim,active
"Pompe Presioni e shkurter 370 Watt, lartesia hedhjes 29m, prurja 55 Lt",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344873/nearbuy/products/pompe_presioni_e_shkurter_370_watt__lartesia__5880.png,ndertim,active
"Pompe Zhytese per ujra te paster 370 W, hedhja max 17m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344879/nearbuy/products/pompe_zhytese_per_ujra_te_paster_370_w__hedhj_5881.jpg,ndertim,active
"Pompe Volumetrike me koke inoxi 370 Wat, hedhja 35 m, prurja 35 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344885/nearbuy/products/pompe_volumetrike_me_koke_inoxi_370_wat__hedh_5882.jpg,ndertim,active
"Pompe centrifugale 370 W, hedhja 20m, prurja 72 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344891/nearbuy/products/pompe_centrifugale_370_w__hedhja_20m__prurja__5883.jpg,ndertim,active
Pompe Zhytese per ujra te paster SDC200 / 0.2 Kw 5 m 60 l/min,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344896/nearbuy/products/pompe_zhytese_per_ujra_te_paster_sdc200___0_2_5884.jpg,ndertim,active
"Pompe zhytese per ujra te pista 900W, Lt/H : 14,000, H8.5m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344902/nearbuy/products/pompe_zhytese_per_ujra_te_pista_900w__lt_h____5885.jpg,ndertim,active
"Pompe zhytese per ujra te paster 750W Lt/H : 13000 , H8.5m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344908/nearbuy/products/pompe_zhytese_per_ujra_te_paster_750w_lt_h____5886.png,ndertim,active
"Pompe zhytese per ujra te pista 550W, Lt/H : 10,000, H7m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344914/nearbuy/products/pompe_zhytese_per_ujra_te_pista_550w__lt_h____5887.jpg,ndertim,active
"Pompe Volumetrike 550W, Hedhja 45m, Prurja 45 Lt/min – VPM55068",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344920/nearbuy/products/pompe_volumetrike_550w__hedhja_45m__prurja_45_5888.jpg,ndertim,active
"Pompe zhytese per ujra te paster 750W Lt/H : 12,500 . H8m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344925/nearbuy/products/pompe_zhytese_per_ujra_te_paster_750w_lt_h____5889.jpg,ndertim,active
"Pompe Volumetrike 550 W, hedhja 45 m, prurja 48 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344931/nearbuy/products/pompe_volumetrike_550_w__hedhja_45_m__prurja__5890.png,ndertim,active
"Pompe centrifugale 370 W, hedhja 18 m, prurja 80 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344936/nearbuy/products/pompe_centrifugale_370_w__hedhja_18_m__prurja_5891.png,ndertim,active
"Pompe zhytese per ujra te paster 400W Lt/H : 7000 , H8m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344942/nearbuy/products/pompe_zhytese_per_ujra_te_paster_400w_lt_h____5892.jpg,ndertim,active
Rregullator Presioni 150-D,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344948/nearbuy/products/rregullator_presioni_150_d_5893.jpg,ndertim,active
Pompe zhytese per ujra te ndotur 750W / 8m,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344953/nearbuy/products/pompe_zhytese_per_ujra_te_ndotur_750w___8m_5894.jpg,ndertim,active
"Pompe zhytese per ujra te paster 750W/1.0 Hp,  hedhja max 8m, prurja max 217Lt/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344959/nearbuy/products/pompe_zhytese_per_ujra_te_paster_750w_1_0_hp__5895.jpg,ndertim,active
"Pompe Zhytese per ujra te paster 400 W, 117lit/min, 8 m",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344965/nearbuy/products/pompe_zhytese_per_ujra_te_paster_400_w__117li_5896.jpg,ndertim,active
"Pompe Volumetrike 370W, Hedhja 38m, Prurja 36 Lt/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344971/nearbuy/products/pompe_volumetrike_370w__hedhja_38m__prurja_36_5897.png,ndertim,active
"Pompe Volumetrike 370 Wat, hedhja 35 m, prurja 35 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344977/nearbuy/products/pompe_volumetrike_370_wat__hedhja_35_m__prurj_5898.png,ndertim,active
"Pompe zhytese per ujra te paster 400W/0.5 Hp,  hedhja max 8m, prurja max 134Lt/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344983/nearbuy/products/pompe_zhytese_per_ujra_te_paster_400w_0_5_hp__5899.jpg,ndertim,active
"Pompe Volumetrike 370 Wat, hedhja 35 m, prurja 35 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344988/nearbuy/products/pompe_volumetrike_370_wat__hedhja_35_m__prurj_5900.png,ndertim,active
"Pompe Volumetrike 370 Wat, hedhja 35 m, prurja 35 l/min",Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779344994/nearbuy/products/pompe_volumetrike_370_wat__hedhja_35_m__prurj_5901.png,ndertim,active
2.2 – Kuader Elektrik per pompe zhytese 2.2 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345000/nearbuy/products/2_2___kuader_elektrik_per_pompe_zhytese_2_2_k_5902.png,ndertim,active
1.5 – Kuader Elektrik per pompe zhytese 1.5 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345006/nearbuy/products/1_5___kuader_elektrik_per_pompe_zhytese_1_5_k_5903.png,ndertim,active
1.1 – Kuader Elektrik per pompe zhytese 1.1 kw,Ndërtim,Vegla Dore,,,https://res.cloudinary.com/dvqcrh4qf/image/upload/v1779345011/nearbuy/products/1_1___kuader_elektrik_per_pompe_zhytese_1_1_k_5904.png,ndertim,active
